id, x, y, theta, volume, gfp, rfp, yfp, cfp
15879, -550.585144, 76.270218, 5.970216, 3.485133, 0, 174, 0, 0
15880, -423.987305, -50.904781, 9.478978, 2.805787, 0, 140, 0, 0
15881, -257.698334, 3.771158, 9.523410, 2.667308, 0, 133, 0, 0
15882, -399.604095, -109.295860, 9.870701, 3.353858, 167, 0, 0, 0
15883, -133.535065, -17.419985, 12.573609, 2.453030, 0, 122, 0, 0
15884, -422.720367, -259.015259, 10.000492, 3.137971, 0, 156, 0, 0
15885, -386.129913, -458.297424, 7.324492, 3.608553, 0, 180, 0, 0
15886, -274.473022, -274.996735, 7.507693, 3.079597, 153, 0, 0, 0
15887, -153.527008, -207.295837, 10.232308, 3.481807, 174, 0, 0, 0
15888, -229.587479, -416.537262, 7.001093, 4.108755, 0, 205, 0, 0
15889, -193.762726, -596.147217, 10.575965, 4.139840, 206, 0, 0, 0
15890, -179.779984, -613.520447, 4.296376, 4.358226, 0, 217, 0, 0
15891, 4.011593, -384.024475, 10.976855, 4.195257, 0, 209, 0, 0
15892, -13.181600, -628.151367, 8.149362, 4.359210, 0, 217, 0, 0
15893, 108.219032, -469.040741, 11.249622, 3.175277, 158, 0, 0, 0
15894, 156.005051, -465.721558, 7.957230, 3.248497, 0, 162, 0, 0
15895, 166.790985, -368.725616, 11.355896, 4.137841, 206, 0, 0, 0
15896, 305.527039, -516.715637, 8.775980, 3.100831, 0, 155, 0, 0
15897, 151.108765, -203.394196, 8.487758, 3.621875, 181, 0, 0, 0
15898, 100.263298, -102.864807, 8.544834, 3.116329, 155, 0, 0, 0
15899, 530.756226, -379.782654, 8.047813, 3.249861, 162, 0, 0, 0
15900, 373.735870, -221.047501, 9.155615, 3.067458, 153, 0, 0, 0
15901, 245.344086, -119.616806, 9.035550, 2.668282, 0, 133, 0, 0
15902, 222.732635, -71.769882, 5.984974, 2.954544, 147, 0, 0, 0
15903, 199.067169, -3.634668, 9.559517, 3.531729, 176, 0, 0, 0
15904, 495.199463, -42.333691, 12.859256, 3.778917, 188, 0, 0, 0
15905, -137.177643, -537.375793, 4.680952, 2.354995, 0, 117, 0, 0
15906, -143.640915, 624.837769, 8.185919, 3.785862, 189, 0, 0, 0
15907, 16.203085, 479.808350, 7.679422, 3.711581, 185, 0, 0, 0
15908, 192.520935, 332.130554, 7.354602, 3.957303, 0, 197, 0, 0
15909, 395.076599, 189.036758, 7.336052, 3.546593, 0, 177, 0, 0
15910, -101.742699, -252.564606, 7.071182, 3.499588, 0, 174, 0, 0
15911, -60.205616, -327.822540, 10.753311, 3.223414, 0, 161, 0, 0
15912, 178.319794, -260.486145, 8.757915, 4.200778, 0, 210, 0, 0
15913, 244.071777, -215.038971, 5.765378, 3.400963, 0, 170, 0, 0
15914, 388.756836, -18.151993, 9.173038, 2.516686, 0, 125, 0, 0
15915, 245.350525, -452.054535, 8.265074, 4.018976, 200, 0, 0, 0
15916, 149.472214, 276.856628, 10.417361, 3.720026, 186, 0, 0, 0
15917, 421.449432, 113.473618, 12.758834, 3.242621, 162, 0, 0, 0
15918, 13.655437, -73.900856, 7.271017, 2.475258, 0, 123, 0, 0
15919, 505.815338, -49.714157, 12.903808, 2.823014, 0, 141, 0, 0
15920, -335.451416, 126.724373, 8.893773, 2.805667, 0, 140, 0, 0
15921, -415.744690, -358.029816, 9.381092, 4.555440, 227, 0, 0, 0
15922, 23.805189, 627.927307, 7.888806, 3.203976, 0, 160, 0, 0
15923, -136.316772, -81.297386, 10.096379, 3.055035, 0, 152, 0, 0
15924, -61.847485, -109.377052, 7.101335, 3.693580, 184, 0, 0, 0
15925, -435.693146, 264.299652, 8.958070, 4.187092, 0, 209, 0, 0
15926, -607.255859, -244.696594, 10.817904, 2.603418, 130, 0, 0, 0
15927, -225.980103, 527.008484, 12.339436, 3.533925, 176, 0, 0, 0
15928, -616.750061, 146.586365, 4.951720, 3.100193, 0, 155, 0, 0
15929, 246.372192, 277.118561, 5.869839, 3.293033, 0, 164, 0, 0
15930, -41.563461, -637.546936, 11.262876, 2.918479, 145, 0, 0, 0
15931, -552.863525, -177.656052, 9.164155, 3.746575, 0, 187, 0, 0
15932, 211.433685, -395.678772, 8.225623, 3.545074, 177, 0, 0, 0
15933, -487.885559, 29.577156, 12.373438, 3.608088, 0, 180, 0, 0
15934, 15.760986, 103.621155, 7.815248, 4.221907, 0, 211, 0, 0
15935, 118.611053, 11.094245, 9.792466, 3.362059, 0, 168, 0, 0
15936, -561.312317, -11.856611, 7.239677, 3.853149, 192, 0, 0, 0
15937, 174.094437, 448.775787, 9.696877, 4.193441, 0, 209, 0, 0
15938, -370.355103, 517.182861, 12.367883, 3.129258, 0, 156, 0, 0
15939, -434.863739, 311.194458, 7.966895, 3.282595, 0, 164, 0, 0
15940, 300.323547, -268.701630, 8.648540, 2.515900, 0, 125, 0, 0
15941, 500.156708, -248.626205, 11.285545, 3.303758, 165, 0, 0, 0
15942, 114.605728, -613.249207, 5.663643, 2.450049, 122, 0, 0, 0
15943, 416.060303, -222.890289, 9.073108, 2.869277, 143, 0, 0, 0
15944, 496.291443, 208.478455, 9.385050, 4.187425, 209, 0, 0, 0
15945, 365.314392, -92.584572, 5.977921, 3.547256, 177, 0, 0, 0
15946, -374.706024, -395.621643, 7.022893, 2.619198, 130, 0, 0, 0
15947, 347.565125, 263.098907, 7.084591, 3.201954, 0, 160, 0, 0
15948, -181.795410, 468.293182, 7.474860, 3.440546, 172, 0, 0, 0
15949, -482.710358, 107.719887, 9.361419, 3.456673, 0, 172, 0, 0
15950, -224.715393, 420.094116, 8.123318, 3.174213, 158, 0, 0, 0
15951, -381.231140, 340.469025, 8.783925, 3.143527, 0, 157, 0, 0
15952, -134.505630, -149.964951, 7.007851, 4.032015, 201, 0, 0, 0
15953, 191.249222, 288.443787, 7.364300, 4.536513, 0, 226, 0, 0
15954, -164.252518, -500.764404, 4.410869, 3.581296, 0, 179, 0, 0
15955, -481.065674, -272.354370, 9.929679, 3.617930, 180, 0, 0, 0
15956, 651.035828, -5.082004, 10.628616, 4.362144, 218, 0, 0, 0
15957, 34.540276, 351.304535, 7.871394, 3.839382, 0, 191, 0, 0
15958, 30.622221, -542.700317, 9.991464, 3.187038, 159, 0, 0, 0
15959, -395.095215, -170.449677, 9.853865, 3.704836, 185, 0, 0, 0
15960, -108.489021, -566.392334, 10.741359, 3.826019, 191, 0, 0, 0
15961, 200.098816, -265.409058, 8.745981, 3.356675, 0, 167, 0, 0
15962, 567.554321, 328.568390, 6.676168, 3.833588, 191, 0, 0, 0
15963, 103.669075, 555.825623, 7.872377, 3.842731, 0, 192, 0, 0
15964, -80.955910, -296.366272, 7.592864, 3.316655, 0, 165, 0, 0
15965, 592.614563, -174.249207, 10.697083, 3.199564, 0, 159, 0, 0
15966, -578.610596, -60.319050, 9.377299, 3.097341, 0, 154, 0, 0
15967, -651.655884, 32.815884, 7.418498, 2.708902, 0, 135, 0, 0
15968, -281.765747, -573.473877, 6.304218, 3.211860, 0, 160, 0, 0
15969, 115.628471, -249.063385, 11.587381, 3.401521, 170, 0, 0, 0
15970, -460.888062, -204.896271, 10.411990, 3.584306, 179, 0, 0, 0
15971, 374.570770, 424.092957, 8.208110, 3.750368, 187, 0, 0, 0
15972, -11.089992, 319.066711, 8.276889, 2.454762, 0, 123, 0, 0
15973, -389.025818, 134.911606, 8.909449, 3.319900, 165, 0, 0, 0
15974, 90.711510, 29.755793, 12.919228, 3.154562, 0, 157, 0, 0
15975, 431.474792, -196.607498, 6.043668, 4.483325, 224, 0, 0, 0
15976, -358.514038, 17.288403, 11.972683, 4.593428, 0, 229, 0, 0
15977, 109.270660, -97.508850, 5.590125, 4.186850, 0, 209, 0, 0
15978, -52.845955, 48.934563, 13.889219, 3.831852, 0, 191, 0, 0
15979, -107.833519, -207.910294, 7.423065, 3.379977, 168, 0, 0, 0
15980, 221.479416, 256.458649, 7.532020, 3.941258, 197, 0, 0, 0
15981, 614.498962, 202.411896, 8.680147, 3.806428, 190, 0, 0, 0
15982, -230.851456, 154.289902, 5.922934, 3.297013, 164, 0, 0, 0
15983, 12.300247, -589.468323, 8.529074, 3.265737, 163, 0, 0, 0
15984, 170.180069, -165.722565, 8.405931, 2.231472, 0, 111, 0, 0
15985, 242.829559, 210.928986, 6.883775, 3.354419, 167, 0, 0, 0
15986, 136.199371, -463.742523, 8.155568, 3.316576, 165, 0, 0, 0
15987, -100.470490, 462.107666, 8.519322, 2.813925, 0, 140, 0, 0
15988, -115.366844, -88.309219, 6.889173, 3.441917, 172, 0, 0, 0
15989, -11.333047, 625.764221, 10.724342, 3.454351, 172, 0, 0, 0
15990, 261.101624, -366.528137, 8.620331, 2.789461, 0, 139, 0, 0
15991, 450.650360, 22.265238, 9.672108, 3.198132, 159, 0, 0, 0
15992, 473.853058, 294.972229, 6.829287, 3.014678, 150, 0, 0, 0
15993, -571.524353, -191.073090, 11.999510, 2.192813, 109, 0, 0, 0
15994, 424.933319, 336.342499, 7.124734, 3.619689, 180, 0, 0, 0
15995, -455.535370, 304.797272, 10.248405, 3.235171, 0, 161, 0, 0
15996, 258.964478, 623.549805, 12.053468, 3.082394, 154, 0, 0, 0
15997, 597.219055, -104.786430, 8.981968, 3.413183, 170, 0, 0, 0
15998, -390.678040, 21.495424, 11.840988, 2.896300, 0, 144, 0, 0
15999, 213.302460, 445.901245, 10.186532, 3.700246, 185, 0, 0, 0
16000, 509.427338, 153.002136, 13.026985, 3.731638, 186, 0, 0, 0
16001, 73.641922, 411.020935, 7.849365, 3.108798, 0, 155, 0, 0
16002, 217.893860, -547.148621, 12.668589, 3.147360, 0, 157, 0, 0
16003, 365.118317, -436.270996, 8.870378, 2.752278, 0, 137, 0, 0
16004, -514.881531, 274.196442, 4.553663, 3.366231, 168, 0, 0, 0
16005, -328.529999, 356.341339, 11.119237, 2.809724, 140, 0, 0, 0
16006, 402.386017, -329.314819, 5.419311, 3.225522, 161, 0, 0, 0
16007, -10.914255, 340.805908, 8.290405, 3.630255, 181, 0, 0, 0
16008, 553.242798, -243.964783, 11.029840, 4.322649, 216, 0, 0, 0
16009, 25.141439, -216.552032, 11.217669, 3.370464, 168, 0, 0, 0
16010, -333.054382, -492.507690, 6.644694, 2.837246, 0, 141, 0, 0
16011, -46.346260, -176.669388, 4.049039, 3.106764, 0, 155, 0, 0
16012, -91.802200, 127.156021, 12.148953, 3.147899, 0, 157, 0, 0
16013, 50.901711, -115.283173, 11.560406, 3.214194, 160, 0, 0, 0
16014, 451.468140, 1.492606, 9.602896, 2.756939, 0, 137, 0, 0
16015, -309.909149, -418.084167, 7.384070, 2.542948, 0, 127, 0, 0
16016, -242.861099, 118.101509, 9.094275, 2.841500, 142, 0, 0, 0
16017, -169.896698, 396.353424, 5.622213, 2.729668, 0, 136, 0, 0
16018, -165.288193, 82.146759, 9.331117, 2.715661, 0, 135, 0, 0
16019, -0.088646, -290.214539, 7.996850, 3.641834, 182, 0, 0, 0
16020, 86.341339, 272.979004, 7.681299, 3.441461, 0, 172, 0, 0
16021, -198.872559, -134.444305, 7.002178, 3.035997, 151, 0, 0, 0
16022, 121.038322, 106.507492, 6.722801, 3.290457, 0, 164, 0, 0
16023, -493.618164, -235.181046, 9.873012, 3.635198, 181, 0, 0, 0
16024, -355.392792, -81.830292, 9.667360, 2.904188, 145, 0, 0, 0
16025, -275.221130, -471.017151, 8.649978, 2.516840, 0, 125, 0, 0
16026, -234.030090, 581.413696, 12.530331, 2.651000, 0, 132, 0, 0
16027, -319.407532, -30.957731, 6.568410, 2.839902, 0, 141, 0, 0
16028, -18.216995, 198.791306, 7.664221, 2.384153, 0, 119, 0, 0
16029, -352.077942, -350.678467, 6.961793, 3.298861, 164, 0, 0, 0
16030, 247.281921, -110.071213, 9.048678, 2.562347, 0, 128, 0, 0
16031, 452.086426, -470.283051, 7.274188, 3.091760, 0, 154, 0, 0
16032, -379.495880, 448.166687, 12.060098, 3.517478, 175, 0, 0, 0
16033, 324.046051, 492.997498, 6.979907, 3.532372, 176, 0, 0, 0
16034, 458.290192, -76.808586, 12.535784, 3.281603, 164, 0, 0, 0
16035, 542.371216, 100.857422, 9.232653, 3.154230, 157, 0, 0, 0
16036, -245.653427, 421.923584, 8.167137, 3.857101, 0, 192, 0, 0
16037, -257.457794, 393.955750, 8.151133, 2.833718, 141, 0, 0, 0
16038, -141.265198, -598.332458, 10.900717, 2.695611, 134, 0, 0, 0
16039, -477.701935, -354.477417, 9.123190, 2.709153, 0, 135, 0, 0
16040, -282.780731, 312.897614, 9.333534, 2.203095, 0, 110, 0, 0
16041, -195.302841, 29.829008, 6.052630, 3.088634, 154, 0, 0, 0
16042, 39.621777, -168.575180, 4.988190, 2.503523, 0, 125, 0, 0
16043, -545.745300, 113.681175, 9.157568, 2.431937, 121, 0, 0, 0
16044, -421.562714, 278.603149, 8.960693, 4.213274, 210, 0, 0, 0
16045, 316.771790, -60.920448, 6.064697, 2.812283, 0, 140, 0, 0
16046, 190.436020, -119.403046, 8.273108, 2.703004, 0, 135, 0, 0
16047, 483.487732, 436.837433, 6.533295, 2.763061, 138, 0, 0, 0
16048, 418.790039, 122.779846, 9.595585, 3.083713, 154, 0, 0, 0
16049, 539.689026, -4.731368, 9.199172, 4.154315, 207, 0, 0, 0
16050, 63.514023, 363.287170, 7.843746, 2.945219, 147, 0, 0, 0
16051, 463.858887, -57.535591, 12.555361, 4.041008, 0, 202, 0, 0
16052, 18.583658, -538.651489, 10.016992, 2.381916, 119, 0, 0, 0
16053, 51.342861, 548.694824, 7.667670, 4.519011, 225, 0, 0, 0
16054, 126.168610, 172.995651, 7.379012, 3.506218, 0, 175, 0, 0
16055, -143.450180, -497.727783, 4.403562, 3.859091, 192, 0, 0, 0
16056, 331.504425, 486.719147, 10.125709, 3.818586, 190, 0, 0, 0
16057, 302.551880, 370.887115, 5.532284, 3.822001, 0, 191, 0, 0
16058, -573.525391, -292.970734, 10.277431, 4.603837, 0, 230, 0, 0
16059, -164.161331, -108.818047, 9.917696, 3.826824, 0, 191, 0, 0
16060, 119.794510, -519.534546, 7.263690, 4.137164, 206, 0, 0, 0
16061, -127.755508, -37.710846, 9.627295, 4.174978, 208, 0, 0, 0
16062, -414.506775, -277.263336, 6.878983, 3.918850, 195, 0, 0, 0
16063, 329.108124, -173.626038, 8.983034, 4.224943, 211, 0, 0, 0
16064, -160.426743, -307.670746, 6.085813, 3.438908, 0, 171, 0, 0
16065, -434.933167, -28.185575, 9.283944, 3.694454, 0, 184, 0, 0
16066, 170.441025, -265.853210, 8.794135, 3.901199, 195, 0, 0, 0
16067, -316.937103, -535.466797, 6.413928, 3.790506, 189, 0, 0, 0
16068, 21.688692, 293.440308, 7.702021, 3.590972, 179, 0, 0, 0
16069, -356.530518, 219.255692, 9.038163, 3.875253, 0, 193, 0, 0
16070, -88.141548, 478.211090, 8.075243, 3.687823, 0, 184, 0, 0
16071, -572.268860, 42.146992, 9.126585, 3.496126, 0, 174, 0, 0
16072, -546.853210, -22.855114, 6.756225, 3.635212, 0, 181, 0, 0
16073, 622.314514, 24.099340, 12.281297, 3.511795, 175, 0, 0, 0
16074, 252.430008, -318.008881, 8.688743, 3.746200, 187, 0, 0, 0
16075, 235.406448, 87.753189, 12.864656, 2.124915, 0, 106, 0, 0
16076, -37.257133, -384.807617, 8.424864, 4.291421, 214, 0, 0, 0
16077, 210.211395, -258.271118, 8.559509, 3.657882, 0, 182, 0, 0
16078, 403.489349, 396.893738, 9.966559, 3.269606, 163, 0, 0, 0
16079, 103.432014, 24.445019, 12.925704, 3.825313, 0, 191, 0, 0
16080, -92.254776, 556.855957, 8.204708, 4.352904, 0, 217, 0, 0
16081, -592.859558, -129.447495, 6.150498, 3.947715, 0, 197, 0, 0
16082, -57.194153, -485.360291, 10.218609, 3.729166, 0, 186, 0, 0
16083, -415.620697, 222.755417, 5.877653, 4.047927, 202, 0, 0, 0
16084, 159.531067, 207.741013, 10.356915, 3.396011, 0, 169, 0, 0
16085, -552.458740, -157.574417, 9.186647, 3.984219, 0, 199, 0, 0
16086, 12.981055, -327.149506, 7.918684, 3.583625, 179, 0, 0, 0
16087, 308.722137, 139.834702, 9.505887, 3.775120, 0, 188, 0, 0
16088, 141.500443, 404.520233, 10.742347, 3.770106, 188, 0, 0, 0
16089, -110.229195, -413.323273, 4.661609, 3.249746, 0, 162, 0, 0
16090, -353.291840, -153.670776, 9.728178, 2.634488, 131, 0, 0, 0
16091, -64.264641, 172.491257, 8.219890, 3.033105, 0, 151, 0, 0
16092, 474.940186, 413.027466, 7.372511, 3.198332, 159, 0, 0, 0
16093, -33.119545, 564.317688, 10.331689, 3.485121, 174, 0, 0, 0
16094, 106.573479, 334.322998, 10.797973, 4.379009, 0, 218, 0, 0
16095, 573.052673, 268.869019, 7.737014, 2.702844, 135, 0, 0, 0
16096, 564.575500, -193.455261, 12.463357, 3.197866, 159, 0, 0, 0
16097, -625.272949, 42.678612, 6.909659, 3.939155, 196, 0, 0, 0
16098, -32.646683, -204.768753, 8.042231, 4.543533, 227, 0, 0, 0
16099, 326.547791, -485.703308, 8.402568, 3.912535, 195, 0, 0, 0
16100, -309.515961, 378.467102, 10.470212, 3.941016, 197, 0, 0, 0
16101, -278.143433, -148.835480, 9.783345, 4.539568, 0, 226, 0, 0
16102, -201.959320, -289.169495, 7.269599, 3.745820, 0, 187, 0, 0
16103, 325.537323, 168.986679, 6.283563, 3.162702, 0, 158, 0, 0
16104, 180.535065, -146.707581, 5.309569, 3.905839, 195, 0, 0, 0
16105, -98.958038, -109.675034, 6.971797, 4.047730, 0, 202, 0, 0
16106, -203.809616, 50.744919, 9.153736, 4.222290, 211, 0, 0, 0
16107, 145.342499, 169.793304, 4.170082, 3.221501, 161, 0, 0, 0
16108, -88.569870, 516.223816, 8.156721, 4.153503, 207, 0, 0, 0
16109, -316.063690, 61.550732, 6.005299, 3.455620, 0, 172, 0, 0
16110, 196.707031, -477.208038, 11.011541, 3.642433, 0, 182, 0, 0
16111, 608.107483, 152.314102, 13.794657, 3.974476, 198, 0, 0, 0
16112, 284.714478, -155.293442, 9.116204, 3.362424, 168, 0, 0, 0
16113, -229.213943, -551.871582, 7.133729, 3.066808, 153, 0, 0, 0
16114, 255.597168, -244.616302, 8.854324, 3.670985, 183, 0, 0, 0
16115, -133.184158, -242.961899, 7.024807, 3.502347, 0, 175, 0, 0
16116, 101.300552, -561.127075, 7.368132, 3.371375, 168, 0, 0, 0
16117, 354.073303, -100.086884, 5.811591, 2.872828, 0, 143, 0, 0
16118, 83.163582, 607.644714, 7.870051, 3.383085, 169, 0, 0, 0
16119, 222.434143, -498.751007, 11.367507, 3.937957, 196, 0, 0, 0
16120, -391.593903, -298.324524, 9.222784, 3.146576, 157, 0, 0, 0
16121, -379.998444, -120.935143, 9.870400, 3.927224, 0, 196, 0, 0
16122, -250.312683, -334.113434, 8.449419, 3.760496, 0, 188, 0, 0
16123, -166.692581, -258.379120, 6.946330, 3.837000, 191, 0, 0, 0
16124, 202.728561, 117.287437, 6.735126, 3.616746, 180, 0, 0, 0
16125, 361.041412, -422.323212, 8.871140, 3.250964, 0, 162, 0, 0
16126, 504.315125, 233.480621, 6.836007, 2.468854, 0, 123, 0, 0
16127, -194.070923, 39.086052, 9.194349, 3.469175, 0, 173, 0, 0
16128, 13.875795, -645.221680, 10.903592, 3.327564, 0, 166, 0, 0
16129, 77.680870, -163.850845, 8.133495, 3.921635, 0, 196, 0, 0
16130, 390.987335, 44.965202, 9.320678, 3.953909, 0, 197, 0, 0
16131, -195.319717, 430.027710, 5.079087, 4.204276, 210, 0, 0, 0
16132, 311.113892, 566.455139, 7.070371, 3.128210, 156, 0, 0, 0
16133, 578.759094, 192.304520, 11.335592, 3.796194, 189, 0, 0, 0
16134, 475.406311, -470.569885, 6.431349, 2.909949, 0, 145, 0, 0
16135, 531.856812, -225.804031, 8.360560, 2.856209, 0, 142, 0, 0
16136, -198.117371, 182.895981, 8.519838, 3.776177, 188, 0, 0, 0
16137, -353.221954, -440.375397, 7.401911, 3.904493, 195, 0, 0, 0
16138, -258.254059, -268.727753, 7.249806, 3.184166, 159, 0, 0, 0
16139, -189.514923, -432.500122, 6.969082, 3.540153, 177, 0, 0, 0
16140, 29.359570, 57.482185, 10.287935, 3.466104, 173, 0, 0, 0
16141, -317.132050, 313.633240, 9.403231, 3.219563, 160, 0, 0, 0
16142, 353.768982, -246.672928, 5.874092, 3.187860, 0, 159, 0, 0
16143, -290.728302, 1.571882, 12.198315, 2.993274, 0, 149, 0, 0
16144, 185.721405, 618.843872, 7.191104, 3.938626, 196, 0, 0, 0
16145, 56.967533, -362.616394, 11.260091, 2.706812, 135, 0, 0, 0
16146, 45.286457, 259.769104, 7.650470, 3.373471, 0, 168, 0, 0
16147, -47.270802, 277.510498, 4.379781, 3.415869, 170, 0, 0, 0
16148, -114.336960, 437.659027, 7.785911, 4.178712, 208, 0, 0, 0
16149, -380.962952, 280.971588, 9.018555, 2.634561, 131, 0, 0, 0
16150, -292.809204, 33.407207, 5.905591, 3.107900, 155, 0, 0, 0
16151, 188.393799, -204.188034, 8.553365, 3.703820, 0, 185, 0, 0
16152, -205.096893, -203.649323, 6.980357, 3.909414, 195, 0, 0, 0
16153, 334.216461, -562.091248, 7.465055, 3.602891, 0, 180, 0, 0
16154, 386.838196, 215.163361, 7.428484, 3.560827, 0, 178, 0, 0
16155, -196.430405, 265.556091, 11.910126, 2.753721, 0, 137, 0, 0
16156, -554.178894, 333.985901, 10.944466, 3.656577, 182, 0, 0, 0
16157, 155.295166, 453.130737, 9.732450, 3.630918, 0, 181, 0, 0
16158, -113.501892, 168.599350, 8.453684, 4.153674, 0, 207, 0, 0
16159, -432.793060, -134.536911, 9.891079, 3.782032, 189, 0, 0, 0
16160, 75.597939, 325.822876, 7.700040, 3.706402, 0, 185, 0, 0
16161, 47.986095, 146.675049, 10.609836, 2.983546, 149, 0, 0, 0
16162, 63.174496, -444.230225, 7.718956, 3.271732, 163, 0, 0, 0
16163, -303.329071, 516.069885, 8.350339, 2.881788, 144, 0, 0, 0
16164, -518.619202, -342.012726, 10.879090, 3.293015, 0, 164, 0, 0
16165, 111.289818, 80.300392, 6.714505, 2.745066, 137, 0, 0, 0
16166, 367.057526, -126.921722, 9.203155, 3.147698, 0, 157, 0, 0
16167, 3.572196, 639.265381, 7.891705, 3.112665, 0, 155, 0, 0
16168, 126.875771, -609.901917, 5.647976, 3.012828, 0, 150, 0, 0
16169, -435.443573, 418.899658, 9.245541, 2.850850, 0, 142, 0, 0
16170, 137.555084, -41.980026, 12.916098, 3.200434, 0, 160, 0, 0
16171, -330.681152, 465.337372, 11.304520, 3.547692, 0, 177, 0, 0
16172, 444.067566, 40.617989, 9.661720, 3.041144, 0, 152, 0, 0
16173, -105.765419, -272.104919, 7.176100, 2.952518, 0, 147, 0, 0
16174, 243.032639, -497.377686, 8.241364, 3.436706, 171, 0, 0, 0
16175, 218.168427, 609.148254, 7.482823, 2.873195, 143, 0, 0, 0
16176, 583.395081, 99.289665, 9.074141, 3.030668, 151, 0, 0, 0
16177, 436.031921, -366.811127, 5.708107, 3.197248, 159, 0, 0, 0
16178, -256.922058, 510.934509, 11.476543, 3.028524, 0, 151, 0, 0
16179, 173.104965, 618.563049, 7.194920, 3.292873, 164, 0, 0, 0
16180, 314.858093, -156.225891, 9.000388, 2.736697, 0, 136, 0, 0
16181, 84.907448, -251.972168, 8.195974, 3.574573, 178, 0, 0, 0
16182, -144.726212, 15.447339, 6.096721, 2.777860, 138, 0, 0, 0
16183, -232.502792, 82.393379, 9.036994, 3.000738, 0, 150, 0, 0
16184, -39.436268, -609.102966, 11.279648, 3.568976, 178, 0, 0, 0
16185, 373.656311, -64.217949, 12.293833, 3.241007, 0, 162, 0, 0
16186, 623.332214, -146.117676, 8.309463, 3.010816, 0, 150, 0, 0
16187, 164.284470, -420.649353, 11.337383, 3.318665, 0, 165, 0, 0
16188, -418.048309, -79.740303, 6.316319, 3.501986, 0, 175, 0, 0
16189, 343.763306, 354.252930, 10.176265, 3.162819, 158, 0, 0, 0
16190, 572.431030, 40.181629, 9.026170, 3.421386, 0, 171, 0, 0
16191, 532.248230, 33.816902, 10.039605, 3.012639, 0, 150, 0, 0
16192, 389.622955, -288.072266, 6.067205, 3.398092, 169, 0, 0, 0
16193, -386.486023, 415.447632, 9.757700, 3.110233, 0, 155, 0, 0
16194, 507.426971, -140.319885, 5.208487, 3.491877, 0, 174, 0, 0
16195, -482.738617, 180.541397, 9.338960, 3.585478, 0, 179, 0, 0
16196, 246.725418, -141.251221, 9.014067, 3.032868, 151, 0, 0, 0
16197, -115.566505, 348.948456, 8.625587, 3.264990, 0, 163, 0, 0
16198, -237.929199, 146.684494, 5.940156, 2.909975, 145, 0, 0, 0
16199, -347.702728, -487.420898, 6.626934, 3.057589, 152, 0, 0, 0
16200, -86.104362, -470.259308, 10.196145, 3.277252, 0, 163, 0, 0
16201, 490.818665, 155.662216, 13.269359, 3.479437, 173, 0, 0, 0
16202, -50.088902, -347.105621, 8.115153, 2.359074, 0, 117, 0, 0
16203, -485.492218, 78.896126, 6.224327, 2.957128, 0, 147, 0, 0
16204, -241.515350, 544.695618, 12.126221, 3.585502, 179, 0, 0, 0
16205, -365.458221, -334.712982, 9.166979, 2.944652, 147, 0, 0, 0
16206, -444.590118, 206.863129, 9.449549, 3.406617, 170, 0, 0, 0
16207, -261.992157, -40.663368, 9.837129, 3.237751, 0, 161, 0, 0
16208, 396.565430, 363.904816, 7.133407, 3.427286, 0, 171, 0, 0
16209, -542.663391, -297.823181, 13.085741, 2.692147, 0, 134, 0, 0
16210, 433.623749, 485.673187, 8.185305, 3.653291, 0, 182, 0, 0
16211, -251.016800, 99.884727, 9.080563, 3.251844, 0, 162, 0, 0
16212, 256.474823, -103.258583, 9.047069, 2.684568, 134, 0, 0, 0
16213, 211.244003, 175.692902, 6.916381, 2.836780, 0, 141, 0, 0
16214, 362.673920, -487.753937, 8.412792, 2.722612, 0, 136, 0, 0
16215, -541.135803, 22.102972, 9.109748, 3.203934, 0, 160, 0, 0
